0.005	0.05	264
0.005	0.1	122
0.005	0.15	62
0.005	0.2	51
0.005	0.25	49
0.005	0.3	44
0.005	0.35	41
0.005	0.4	41
0.005	0.45	40
0.005	0.5	38
0.005	0.6	38
0.005	0.7	38
0.005	0.8	37
0.005	0.9	36
0.005	1	36



0.01	0.05	99
0.01	0.1	52
0.01	0.15	40
0.01	0.2	36
0.01	0.25	34
0.01	0.3	31
0.01	0.35	27
0.01	0.4	26
0.01	0.45	25
0.01	0.5	25
0.01	0.6	24
0.01	0.7	24
0.01	0.8	22
0.01	0.9	21
0.01	1	21



0.02	0.05	72
0.02	0.1	49
0.02	0.15	45
0.02	0.2	43
0.02	0.25	38
0.02	0.3	34
0.02	0.35	29
0.02	0.4	29
0.02	0.45	29
0.02	0.5	29
0.02	0.6	27
0.02	0.7	25
0.02	0.8	22
0.02	0.9	20
0.02	1	19



0.03	0.05	56
0.03	0.1	53
0.03	0.15	45
0.03	0.2	42
0.03	0.25	40
0.03	0.3	33
0.03	0.35	30
0.03	0.4	29
0.03	0.45	29
0.03	0.5	27
0.03	0.6	27
0.03	0.7	25
0.03	0.8	22
0.03	0.9	21
0.03	1	18



0.04	0.05	56
0.04	0.1	52
0.04	0.15	44
0.04	0.2	41
0.04	0.25	39
0.04	0.3	32
0.04	0.35	29
0.04	0.4	28
0.04	0.45	28
0.04	0.5	27
0.04	0.6	26
0.04	0.7	23
0.04	0.8	21
0.04	0.9	20
0.04	1	18



0.05	0.05	56
0.05	0.1	49
0.05	0.15	44
0.05	0.2	37
0.05	0.25	35
0.05	0.3	28
0.05	0.35	25
0.05	0.4	25
0.05	0.45	25
0.05	0.5	24
0.05	0.6	23
0.05	0.7	21
0.05	0.8	19
0.05	0.9	17
0.05	1	15



0.06	0.05	54
0.06	0.1	45
0.06	0.15	36
0.06	0.2	32
0.06	0.25	32
0.06	0.3	26
0.06	0.35	25
0.06	0.4	24
0.06	0.45	24
0.06	0.5	23
0.06	0.6	20
0.06	0.7	18
0.06	0.8	17
0.06	0.9	15
0.06	1	13



0.07	0.05	52
0.07	0.1	40
0.07	0.15	32
0.07	0.2	30
0.07	0.25	28
0.07	0.3	22
0.07	0.35	21
0.07	0.4	20
0.07	0.45	19
0.07	0.5	18
0.07	0.6	16
0.07	0.7	12
0.07	0.8	12
0.07	0.9	11
0.07	1	9



0.08	0.05	48
0.08	0.1	34
0.08	0.15	26
0.08	0.2	21
0.08	0.25	21
0.08	0.3	16
0.08	0.35	16
0.08	0.4	16
0.08	0.45	16
0.08	0.5	15
0.08	0.6	13
0.08	0.7	10
0.08	0.8	10
0.08	0.9	10
0.08	1	8



0.09	0.05	41
0.09	0.1	31
0.09	0.15	23
0.09	0.2	19
0.09	0.25	19
0.09	0.3	15
0.09	0.35	15
0.09	0.4	15
0.09	0.45	14
0.09	0.5	12
0.09	0.6	10
0.09	0.7	9
0.09	0.8	9
0.09	0.9	9
0.09	1	8



0.1	0.05	38
0.1	0.1	31
0.1	0.15	23
0.1	0.2	19
0.1	0.25	19
0.1	0.3	14
0.1	0.35	13
0.1	0.4	13
0.1	0.45	12
0.1	0.5	12
0.1	0.6	10
0.1	0.7	9
0.1	0.8	9
0.1	0.9	9
0.1	1	8
