0.005	0.05	47
0.005	0.1	19
0.005	0.15	23
0.005	0.2	12
0.005	0.25	8
0.005	0.3	6
0.005	0.35	6
0.005	0.4	6
0.005	0.45	6
0.005	0.5	6
0.005	0.6	6
0.005	0.7	6
0.005	0.8	5
0.005	0.9	5
0.005	1	5



0.01	0.05	39
0.01	0.1	22
0.01	0.15	10
0.01	0.2	6
0.01	0.25	6
0.01	0.3	5
0.01	0.35	5
0.01	0.4	5
0.01	0.45	5
0.01	0.5	5
0.01	0.6	5
0.01	0.7	5
0.01	0.8	5
0.01	0.9	5
0.01	1	5



0.02	0.05	18
0.02	0.1	6
0.02	0.15	5
0.02	0.2	5
0.02	0.25	5
0.02	0.3	5
0.02	0.35	5
0.02	0.4	5
0.02	0.45	5
0.02	0.5	5
0.02	0.6	5
0.02	0.7	5
0.02	0.8	5
0.02	0.9	5
0.02	1	5



0.03	0.05	17
0.03	0.1	6
0.03	0.15	5
0.03	0.2	5
0.03	0.25	5
0.03	0.3	5
0.03	0.35	5
0.03	0.4	5
0.03	0.45	5
0.03	0.5	5
0.03	0.6	5
0.03	0.7	5
0.03	0.8	5
0.03	0.9	5
0.03	1	5



0.04	0.05	8
0.04	0.1	6
0.04	0.15	5
0.04	0.2	5
0.04	0.25	5
0.04	0.3	5
0.04	0.35	5
0.04	0.4	5
0.04	0.45	5
0.04	0.5	5
0.04	0.6	5
0.04	0.7	5
0.04	0.8	5
0.04	0.9	5
0.04	1	5



0.05	0.05	6
0.05	0.1	6
0.05	0.15	5
0.05	0.2	5
0.05	0.25	5
0.05	0.3	5
0.05	0.35	5
0.05	0.4	5
0.05	0.45	5
0.05	0.5	5
0.05	0.6	5
0.05	0.7	5
0.05	0.8	5
0.05	0.9	5
0.05	1	5



0.06	0.05	6
0.06	0.1	5
0.06	0.15	4
0.06	0.2	4
0.06	0.25	4
0.06	0.3	4
0.06	0.35	4
0.06	0.4	4
0.06	0.45	4
0.06	0.5	4
0.06	0.6	4
0.06	0.7	4
0.06	0.8	4
0.06	0.9	4
0.06	1	4



0.07	0.05	5
0.07	0.1	5
0.07	0.15	4
0.07	0.2	4
0.07	0.25	4
0.07	0.3	4
0.07	0.35	4
0.07	0.4	4
0.07	0.45	4
0.07	0.5	4
0.07	0.6	4
0.07	0.7	4
0.07	0.8	4
0.07	0.9	4
0.07	1	4



0.08	0.05	5
0.08	0.1	5
0.08	0.15	4
0.08	0.2	4
0.08	0.25	4
0.08	0.3	4
0.08	0.35	4
0.08	0.4	4
0.08	0.45	4
0.08	0.5	4
0.08	0.6	4
0.08	0.7	4
0.08	0.8	4
0.08	0.9	4
0.08	1	4



0.09	0.05	5
0.09	0.1	5
0.09	0.15	4
0.09	0.2	4
0.09	0.25	4
0.09	0.3	4
0.09	0.35	4
0.09	0.4	4
0.09	0.45	4
0.09	0.5	4
0.09	0.6	4
0.09	0.7	4
0.09	0.8	4
0.09	0.9	4
0.09	1	4


0.1	0.05	5
0.1	0.1	5
0.1	0.15	4
0.1	0.2	4
0.1	0.25	4
0.1	0.3	4
0.1	0.35	4
0.1	0.4	4
0.1	0.45	4
0.1	0.5	4
0.1	0.6	4
0.1	0.7	4
0.1	0.8	4
0.1	0.9	4
0.1	1	4
