0.005	0.05	72
0.005	0.1	22
0.005	0.15	24
0.005	0.2	26
0.005	0.25	26
0.005	0.3	26
0.005	0.35	26
0.005	0.4	26
0.005	0.45	26
0.005	0.5	26
0.005	0.6	26
0.005	0.7	26
0.005	0.8	26
0.005	0.9	26
0.005	1	26


0.01	0.05	30
0.01	0.1	13
0.01	0.15	8
0.01	0.2	7
0.01	0.25	7
0.01	0.3	6
0.01	0.35	6
0.01	0.4	6
0.01	0.45	6
0.01	0.5	6
0.01	0.6	6
0.01	0.7	6
0.01	0.8	6
0.01	0.9	6
0.01	1	6


0.02	0.05	27
0.02	0.1	12
0.02	0.15	10
0.02	0.2	9
0.02	0.25	7
0.02	0.3	7
0.02	0.35	7
0.02	0.4	7
0.02	0.45	7
0.02	0.5	7
0.02	0.6	6
0.02	0.7	7
0.02	0.8	7
0.02	0.9	7
0.02	1	6


0.03	0.05	24
0.03	0.1	11
0.03	0.15	9
0.03	0.2	8
0.03	0.25	7
0.03	0.3	7
0.03	0.35	7
0.03	0.4	7
0.03	0.45	7
0.03	0.5	7
0.03	0.6	6
0.03	0.7	6
0.03	0.8	6
0.03	0.9	6
0.03	1	5



0.04	0.05	20
0.04	0.1	10
0.04	0.15	9
0.04	0.2	9
0.04	0.25	8
0.04	0.3	8
0.04	0.35	8
0.04	0.4	8
0.04	0.45	8
0.04	0.5	8
0.04	0.6	8
0.04	0.7	8
0.04	0.8	7
0.04	0.9	7
0.04	1	6



0.05	0.05	18
0.05	0.1	11
0.05	0.15	10
0.05	0.2	10
0.05	0.25	8
0.05	0.3	8
0.05	0.35	8
0.05	0.4	8
0.05	0.45	8
0.05	0.5	8
0.05	0.6	8
0.05	0.7	8
0.05	0.8	7
0.05	0.9	7
0.05	1	5


0.06	0.05	16
0.06	0.1	9
0.06	0.15	8
0.06	0.2	8
0.06	0.25	7
0.06	0.3	7
0.06	0.35	6
0.06	0.4	5
0.06	0.45	5
0.06	0.5	5
0.06	0.6	5
0.06	0.7	5
0.06	0.8	4
0.06	0.9	4
0.06	1	4



0.07	0.05	14
0.07	0.1	9
0.07	0.15	8
0.07	0.2	8
0.07	0.25	7
0.07	0.3	7
0.07	0.35	6
0.07	0.4	5
0.07	0.45	5
0.07	0.5	5
0.07	0.6	5
0.07	0.7	4
0.07	0.8	4
0.07	0.9	4
0.07	1	4



0.08	0.05	12
0.08	0.1	9
0.08	0.15	8
0.08	0.2	8
0.08	0.25	7
0.08	0.3	7
0.08	0.35	6
0.08	0.4	5
0.08	0.45	5
0.08	0.5	5
0.08	0.6	5
0.08	0.7	4
0.08	0.8	4
0.08	0.9	4
0.08	1	4


0.09	0.05	10
0.09	0.1	9
0.09	0.15	8
0.09	0.2	9
0.09	0.25	8
0.09	0.3	8
0.09	0.35	6
0.09	0.4	6
0.09	0.45	6
0.09	0.5	6
0.09	0.6	5
0.09	0.7	5
0.09	0.8	5
0.09	0.9	5
0.09	1	5


0.1	0.05	10
0.1	0.1	9
0.1	0.15	7
0.1	0.2	8
0.1	0.25	8
0.1	0.3	8
0.1	0.35	6
0.1	0.4	6
0.1	0.45	6
0.1	0.5	6
0.1	0.6	5
0.1	0.7	5
0.1	0.8	5
0.1	0.9	5
0.1	1	5
