0.005	0.1	22
0.005	0.2	32
0.005	0.3	26
0.005	0.4	22
0.005	0.5	20
0.005	0.6	19
0.005	0.7	20
0.005	0.8	20
0.005	0.9	20
0.005	1	20


0.01	0.1	34
0.01	0.2	31
0.01	0.3	34
0.01	0.4	42
0.01	0.5	48
0.01	0.6	53
0.01	0.7	57
0.01	0.8	59
0.01	0.9	57
0.01	1	56


0.02	0.1	51
0.02	0.2	59
0.02	0.3	49
0.02	0.4	42
0.02	0.5	39
0.02	0.6	38
0.02	0.7	34
0.02	0.8	33
0.02	0.9	31
0.02	1	31


0.03	0.1	54
0.03	0.2	42
0.03	0.3	28
0.03	0.4	27
0.03	0.5	22
0.03	0.6	21
0.03	0.7	21
0.03	0.8	21
0.03	0.9	20
0.03	1	19


0.04	0.1	37
0.04	0.2	22
0.04	0.3	16
0.04	0.4	16
0.04	0.5	16
0.04	0.6	16
0.04	0.7	15
0.04	0.8	14
0.04	0.9	14
0.04	1	14


0.05	0.1	29
0.05	0.2	14
0.05	0.3	11
0.05	0.4	11
0.05	0.5	10
0.05	0.6	9
0.05	0.7	9
0.05	0.8	9
0.05	0.9	9
0.05	1	9


0.06	0.1	19
0.06	0.2	6
0.06	0.3	6
0.06	0.4	6
0.06	0.5	6
0.06	0.6	6
0.06	0.7	6
0.06	0.8	6
0.06	0.9	6
0.06	1	6


0.07	0.1	10
0.07	0.2	5
0.07	0.3	5
0.07	0.4	5
0.07	0.5	5
0.07	0.6	5
0.07	0.7	5
0.07	0.8	5
0.07	0.9	5
0.07	1	5


0.08	0.1	5
0.08	0.2	2
0.08	0.3	2
0.08	0.4	2
0.08	0.5	2
0.08	0.6	2
0.08	0.7	2
0.08	0.8	2
0.08	0.9	2
0.08	1	2


0.09	0.1	4
0.09	0.2	3
0.09	0.3	3
0.09	0.4	3
0.09	0.5	3
0.09	0.6	3
0.09	0.7	3
0.09	0.8	3
0.09	0.9	3
0.09	1	3


0.1	0.1	3
0.1	0.2	3
0.1	0.3	3
0.1	0.4	3
0.1	0.5	3
0.1	0.6	3
0.1	0.7	3
0.1	0.8	3
0.1	0.9	3
0.1	1	3


0.2	0.1	4
0.2	0.2	4
0.2	0.3	4
0.2	0.4	4
0.2	0.5	4
0.2	0.6	4
0.2	0.7	4
0.2	0.8	4
0.2	0.9	4
0.2	1	3
