0.005	0.1	43
0.005	0.2	39
0.005	0.3	37
0.005	0.4	37
0.005	0.5	36
0.005	0.6	37
0.005	0.7	36
0.005	0.8	35
0.005	0.9	35
0.005	1	35


0.01	0.1	33
0.01	0.2	31
0.01	0.3	30
0.01	0.4	29
0.01	0.5	28
0.01	0.6	27
0.01	0.7	27
0.01	0.8	27
0.01	0.9	27
0.01	1	27


0.02	0.1	27
0.02	0.2	21
0.02	0.3	21
0.02	0.4	20
0.02	0.5	19
0.02	0.6	19
0.02	0.7	19
0.02	0.8	19
0.02	0.9	19
0.02	1	19


0.03	0.1	20
0.03	0.2	18
0.03	0.3	18
0.03	0.4	16
0.03	0.5	16
0.03	0.6	16
0.03	0.7	16
0.03	0.8	16
0.03	0.9	15
0.03	1	14


0.04	0.1	18
0.04	0.2	17
0.04	0.3	16
0.04	0.4	15
0.04	0.5	15
0.04	0.6	14
0.04	0.7	14
0.04	0.8	13
0.04	0.9	13
0.04	1	13


0.05	0.1	15
0.05	0.2	14
0.05	0.3	14
0.05	0.4	13
0.05	0.5	13
0.05	0.6	13
0.05	0.7	12
0.05	0.8	12
0.05	0.9	12
0.05	1	12


0.06	0.1	15
0.06	0.2	14
0.06	0.3	13
0.06	0.4	12
0.06	0.5	12
0.06	0.6	12
0.06	0.7	11
0.06	0.8	11
0.06	0.9	11
0.06	1	11


0.07	0.1	15
0.07	0.2	14
0.07	0.3	13
0.07	0.4	11
0.07	0.5	11
0.07	0.6	11
0.07	0.7	11
0.07	0.8	11
0.07	0.9	11
0.07	1	11


0.08	0.1	15
0.08	0.2	14
0.08	0.3	13
0.08	0.4	11
0.08	0.5	11
0.08	0.6	11
0.08	0.7	11
0.08	0.8	11
0.08	0.9	11
0.08	1	11


0.09	0.1	15
0.09	0.2	14
0.09	0.3	13
0.09	0.4	11
0.09	0.5	11
0.09	0.6	11
0.09	0.7	11
0.09	0.8	11
0.09	0.9	11
0.09	1	11


0.1	0.1	15
0.1	0.2	14
0.1	0.3	12
0.1	0.4	11
0.1	0.5	10
0.1	0.6	10
0.1	0.7	10
0.1	0.8	10
0.1	0.9	10
0.1	1	10


0.2	0.1	6
0.2	0.2	4
0.2	0.3	3
0.2	0.4	3
0.2	0.5	3
0.2	0.6	3
0.2	0.7	3
0.2	0.8	3
0.2	0.9	3
0.2	1	3
