0.005	0.1	70
0.005	0.2	45
0.005	0.3	40
0.005	0.4	40
0.005	0.5	41
0.005	0.6	41
0.005	0.7	41
0.005	0.8	41
0.005	0.9	41
0.005	1	41


0.01	0.1	58
0.01	0.2	41
0.01	0.3	37
0.01	0.4	35
0.01	0.5	35
0.01	0.6	34
0.01	0.7	35
0.01	0.8	33
0.01	0.9	33
0.01	1	33


0.02	0.1	37
0.02	0.2	24
0.02	0.3	23
0.02	0.4	23
0.02	0.5	24
0.02	0.6	24
0.02	0.7	24
0.02	0.8	23
0.02	0.9	23
0.02	1	23


0.03	0.1	36
0.03	0.2	25
0.03	0.3	23
0.03	0.4	23
0.03	0.5	23
0.03	0.6	23
0.03	0.7	23
0.03	0.8	22
0.03	0.9	22
0.03	1	21


0.04	0.1	35
0.04	0.2	27
0.04	0.3	25
0.04	0.4	23
0.04	0.5	24
0.04	0.6	24
0.04	0.7	24
0.04	0.8	23
0.04	0.9	23
0.04	1	21


0.05	0.1	36
0.05	0.2	26
0.05	0.3	24
0.05	0.4	23
0.05	0.5	21
0.05	0.6	22
0.05	0.7	19
0.05	0.8	18
0.05	0.9	17
0.05	1	16


0.06	0.1	35
0.06	0.2	25
0.06	0.3	25
0.06	0.4	21
0.06	0.5	19
0.06	0.6	17
0.06	0.7	17
0.06	0.8	16
0.06	0.9	16
0.06	1	16


0.07	0.1	33
0.07	0.2	25
0.07	0.3	22
0.07	0.4	19
0.07	0.5	16
0.07	0.6	16
0.07	0.7	15
0.07	0.8	13
0.07	0.9	13
0.07	1	12


0.08	0.1	31
0.08	0.2	27
0.08	0.3	18
0.08	0.4	15
0.08	0.5	13
0.08	0.6	13
0.08	0.7	13
0.08	0.8	12
0.08	0.9	12
0.08	1	12


0.09	0.1	28
0.09	0.2	22
0.09	0.3	14
0.09	0.4	13
0.09	0.5	13
0.09	0.6	13
0.09	0.7	13
0.09	0.8	12
0.09	0.9	12
0.09	1	12


0.1	0.1	26
0.1	0.2	22
0.1	0.3	14
0.1	0.4	13
0.1	0.5	13
0.1	0.6	13
0.1	0.7	13
0.1	0.8	12
0.1	0.9	12
0.1	1	12


0.2	0.1	16
0.2	0.2	12
0.2	0.3	9
0.2	0.4	9
0.2	0.5	9
0.2	0.6	9
0.2	0.7	8
0.2	0.8	7
0.2	0.9	7
0.2	1	6
