0.005	0.1	41
0.005	0.2	32
0.005	0.3	29
0.005	0.4	27
0.005	0.5	27
0.005	0.6	26
0.005	0.7	26
0.005	0.8	26
0.005	0.9	26
0.005	1	26


0.01	0.1	37
0.01	0.2	29
0.01	0.3	26
0.01	0.4	26
0.01	0.5	25
0.01	0.6	24
0.01	0.7	24
0.01	0.8	24
0.01	0.9	24
0.01	1	24


0.02	0.1	31
0.02	0.2	24
0.02	0.3	24
0.02	0.4	24
0.02	0.5	22
0.02	0.6	21
0.02	0.7	21
0.02	0.8	21
0.02	0.9	21
0.02	1	21


0.03	0.1	28
0.03	0.2	24
0.03	0.3	21
0.03	0.4	21
0.03	0.5	21
0.03	0.6	19
0.03	0.7	19
0.03	0.8	19
0.03	0.9	19
0.03	1	19


0.04	0.1	28
0.04	0.2	23
0.04	0.3	20
0.04	0.4	20
0.04	0.5	18
0.04	0.6	16
0.04	0.7	16
0.04	0.8	15
0.04	0.9	15
0.04	1	14


0.05	0.1	27
0.05	0.2	22
0.05	0.3	18
0.05	0.4	17
0.05	0.5	15
0.05	0.6	14
0.05	0.7	14
0.05	0.8	14
0.05	0.9	12
0.05	1	12


0.06	0.1	23
0.06	0.2	18
0.06	0.3	15
0.06	0.4	14
0.06	0.5	12
0.06	0.6	12
0.06	0.7	11
0.06	0.8	11
0.06	0.9	10
0.06	1	9


0.07	0.1	19
0.07	0.2	14
0.07	0.3	9
0.07	0.4	9
0.07	0.5	8
0.07	0.6	8
0.07	0.7	8
0.07	0.8	8
0.07	0.9	7
0.07	1	7


0.08	0.1	15
0.08	0.2	10
0.08	0.3	7
0.08	0.4	7
0.08	0.5	6
0.08	0.6	6
0.08	0.7	4
0.08	0.8	4
0.08	0.9	4
0.08	1	4


0.09	0.1	14
0.09	0.2	8
0.09	0.3	6
0.09	0.4	5
0.09	0.5	4
0.09	0.6	3
0.09	0.7	3
0.09	0.8	3
0.09	0.9	3
0.09	1	3


0.1	0.1	13
0.1	0.2	7
0.1	0.3	6
0.1	0.4	5
0.1	0.5	4
0.1	0.6	3
0.1	0.7	3
0.1	0.8	3
0.1	0.9	3
0.1	1	3


0.2	0.1	3
0.2	0.2	2
0.2	0.3	2
0.2	0.4	2
0.2	0.5	1
0.2	0.6	1
0.2	0.7	1
0.2	0.8	1
0.2	0.9	1
0.2	1	1
