0.005	0.1	25
0.005	0.2	22
0.005	0.3	22
0.005	0.4	22
0.005	0.5	22
0.005	0.6	22
0.005	0.7	22
0.005	0.8	22
0.005	0.9	22
0.005	1	22


0.01	0.1	13
0.01	0.2	18
0.01	0.3	18
0.01	0.4	19
0.01	0.5	19
0.01	0.6	19
0.01	0.7	19
0.01	0.8	19
0.01	0.9	19
0.01	1	19


0.02	0.1	21
0.02	0.2	25
0.02	0.3	24
0.02	0.4	23
0.02	0.5	21
0.02	0.6	19
0.02	0.7	18
0.02	0.8	18
0.02	0.9	19
0.02	1	19


0.03	0.1	21
0.03	0.2	22
0.03	0.3	20
0.03	0.4	16
0.03	0.5	13
0.03	0.6	13
0.03	0.7	13
0.03	0.8	12
0.03	0.9	10
0.03	1	10


0.04	0.1	23
0.04	0.2	19
0.04	0.3	16
0.04	0.4	11
0.04	0.5	9
0.04	0.6	9
0.04	0.7	8
0.04	0.8	8
0.04	0.9	7
0.04	1	6


0.05	0.1	22
0.05	0.2	15
0.05	0.3	9
0.05	0.4	8
0.05	0.5	8
0.05	0.6	8
0.05	0.7	8
0.05	0.8	7
0.05	0.9	6
0.05	1	6


0.06	0.1	20
0.06	0.2	12
0.06	0.3	8
0.06	0.4	8
0.06	0.5	8
0.06	0.6	7
0.06	0.7	7
0.06	0.8	6
0.06	0.9	5
0.06	1	5


0.07	0.1	17
0.07	0.2	8
0.07	0.3	7
0.07	0.4	6
0.07	0.5	6
0.07	0.6	6
0.07	0.7	6
0.07	0.8	5
0.07	0.9	4
0.07	1	4


0.08	0.1	15
0.08	0.2	7
0.08	0.3	6
0.08	0.4	6
0.08	0.5	6
0.08	0.6	6
0.08	0.7	6
0.08	0.8	5
0.08	0.9	4
0.08	1	4


0.09	0.1	12
0.09	0.2	6
0.09	0.3	6
0.09	0.4	6
0.09	0.5	6
0.09	0.6	6
0.09	0.7	6
0.09	0.8	5
0.09	0.9	4
0.09	1	4


0.1	0.1	7
0.1	0.2	6
0.1	0.3	6
0.1	0.4	6
0.1	0.5	6
0.1	0.6	6
0.1	0.7	5
0.1	0.8	5
0.1	0.9	4
0.1	1	4


0.2	0.1	6
0.2	0.2	5
0.2	0.3	5
0.2	0.4	5
0.2	0.5	5
0.2	0.6	4
0.2	0.7	4
0.2	0.8	4
0.2	0.9	3
0.2	1	3
