0.005	0.1	5
0.005	0.2	5
0.005	0.3	5
0.005	0.4	6
0.005	0.5	6
0.005	0.6	6
0.005	0.7	6
0.005	0.8	6
0.005	0.9	6
0.005	1	6


0.01	0.1	16
0.01	0.2	19
0.01	0.3	20
0.01	0.4	19
0.01	0.5	21
0.01	0.6	21
0.01	0.7	20
0.01	0.8	21
0.01	0.9	21
0.01	1	21



0.02	0.1	23
0.02	0.2	24
0.02	0.3	21
0.02	0.4	20
0.02	0.5	17
0.02	0.6	16
0.02	0.7	13
0.02	0.8	13
0.02	0.9	13
0.02	1	13



0.03	0.1	22
0.03	0.2	18
0.03	0.3	15
0.03	0.4	15
0.03	0.5	11
0.03	0.6	11
0.03	0.7	11
0.03	0.8	10
0.03	0.9	10
0.03	1	10



0.04	0.1	18
0.04	0.2	13
0.04	0.3	12
0.04	0.4	11
0.04	0.5	10
0.04	0.6	10
0.04	0.7	10
0.04	0.8	10
0.04	0.9	10
0.04	1	9



0.05	0.1	16
0.05	0.2	11
0.05	0.3	11
0.05	0.4	9
0.05	0.5	9
0.05	0.6	9
0.05	0.7	9
0.05	0.8	9
0.05	0.9	9
0.05	1	8




0.06	0.1	14
0.06	0.2	9
0.06	0.3	8
0.06	0.4	8
0.06	0.5	7
0.06	0.6	7
0.06	0.7	7
0.06	0.8	7
0.06	0.9	7
0.06	1	6



0.07	0.1	12
0.07	0.2	8
0.07	0.3	7
0.07	0.4	7
0.07	0.5	6
0.07	0.6	6
0.07	0.7	6
0.07	0.8	6
0.07	0.9	6
0.07	1	5



0.08	0.1	12
0.08	0.2	8
0.08	0.3	7
0.08	0.4	7
0.08	0.5	6
0.08	0.6	6
0.08	0.7	6
0.08	0.8	6
0.08	0.9	6
0.08	1	5




0.09	0.1	11
0.09	0.2	7
0.09	0.3	7
0.09	0.4	7
0.09	0.5	6
0.09	0.6	6
0.09	0.7	6
0.09	0.8	6
0.09	0.9	5
0.09	1	5




0.1	0.1	10
0.1	0.2	7
0.1	0.3	7
0.1	0.4	7
0.1	0.5	6
0.1	0.6	6
0.1	0.7	6
0.1	0.8	6
0.1	0.9	5
0.1	1	5




0.2	0.1	7
0.2	0.2	7
0.2	0.3	6
0.2	0.4	6
0.2	0.5	4
0.2	0.6	4
0.2	0.7	4
0.2	0.8	4
0.2	0.9	3
0.2	1	3
