0.005	0.1	48
0.005	0.2	36
0.005	0.3	37
0.005	0.4	36
0.005	0.5	36
0.005	0.6	36
0.005	0.7	36
0.005	0.8	36
0.005	0.9	36
0.005	1	36


0.01	0.1	21
0.01	0.2	20
0.01	0.3	19
0.01	0.4	19
0.01	0.5	19
0.01	0.6	19
0.01	0.7	19
0.01	0.8	19
0.01	0.9	19
0.01	1	19


0.02	0.1	19
0.02	0.2	17
0.02	0.3	15
0.02	0.4	15
0.02	0.5	14
0.02	0.6	14
0.02	0.7	14
0.02	0.8	14
0.02	0.9	14
0.02	1	14


0.03	0.1	17
0.03	0.2	15
0.03	0.3	15
0.03	0.4	14
0.03	0.5	12
0.03	0.6	11
0.03	0.7	11
0.03	0.8	11
0.03	0.9	10
0.03	1	10


0.04	0.1	19
0.04	0.2	13
0.04	0.3	13
0.04	0.4	11
0.04	0.5	9
0.04	0.6	7
0.04	0.7	7
0.04	0.8	7
0.04	0.9	7
0.04	1	7


0.05	0.1	16
0.05	0.2	10
0.05	0.3	10
0.05	0.4	8
0.05	0.5	6
0.05	0.6	5
0.05	0.7	5
0.05	0.8	5
0.05	0.9	5
0.05	1	5


0.06	0.1	10
0.06	0.2	6
0.06	0.3	5
0.06	0.4	3
0.06	0.5	2
0.06	0.6	2
0.06	0.7	2
0.06	0.8	2
0.06	0.9	2
0.06	1	2


0.07	0.1	7
0.07	0.2	4
0.07	0.3	3
0.07	0.4	3
0.07	0.5	2
0.07	0.6	2
0.07	0.7	2
0.07	0.8	1
0.07	0.9	1
0.07	1	1



0.08	0.1	3
0.08	0.2	3
0.08	0.3	2
0.08	0.4	2
0.08	0.5	2
0.08	0.6	2
0.08	0.7	2
0.08	0.8	1
0.08	0.9	1
0.08	1	1



0.09	0.1	3
0.09	0.2	3
0.09	0.3	3
0.09	0.4	3
0.09	0.5	3
0.09	0.6	3
0.09	0.7	3
0.09	0.8	2
0.09	0.9	2
0.09	1	2


0.1	0.1	2
0.1	0.2	2
0.1	0.3	2
0.1	0.4	2
0.1	0.5	2
0.1	0.6	2
0.1	0.7	2
0.1	0.8	2
0.1	0.9	2
0.1	1	2


0.2	0.1	1
0.2	0.2	1
0.2	0.3	1
0.2	0.4	1
0.2	0.5	1
0.2	0.6	1
0.2	0.7	1
0.2	0.8	1
0.2	0.9	1
0.2	1	1
