0.005	0.1	25
0.005	0.2	19
0.005	0.3	16
0.005	0.4	16
0.005	0.5	16
0.005	0.6	16
0.005	0.7	16
0.005	0.8	16
0.005	0.9	16
0.005	1	16



0.01	0.1	23
0.01	0.2	15
0.01	0.3	13
0.01	0.4	12
0.01	0.5	12
0.01	0.6	11
0.01	0.7	12
0.01	0.8	12
0.01	0.9	12
0.01	1	12



0.02	0.1	18
0.02	0.2	13
0.02	0.3	11
0.02	0.4	11
0.02	0.5	11
0.02	0.6	10
0.02	0.7	10
0.02	0.8	10
0.02	0.9	10
0.02	1	10



0.03	0.1	17
0.03	0.2	12
0.03	0.3	10
0.03	0.4	10
0.03	0.5	9
0.03	0.6	9
0.03	0.7	9
0.03	0.8	9
0.03	0.9	8
0.03	1	8



0.04	0.1	14
0.04	0.2	10
0.04	0.3	9
0.04	0.4	9
0.04	0.5	9
0.04	0.6	9
0.04	0.7	9
0.04	0.8	9
0.04	0.9	8
0.04	1	8



0.05	0.1	13
0.05	0.2	10
0.05	0.3	9
0.05	0.4	9
0.05	0.5	9
0.05	0.6	9
0.05	0.7	9
0.05	0.8	8
0.05	0.9	6
0.05	1	6



0.06	0.1	13
0.06	0.2	10
0.06	0.3	9
0.06	0.4	9
0.06	0.5	8
0.06	0.6	8
0.06	0.7	6
0.06	0.8	6
0.06	0.9	4
0.06	1	4



0.07	0.1	13
0.07	0.2	9
0.07	0.3	8
0.07	0.4	8
0.07	0.5	7
0.07	0.6	6
0.07	0.7	5
0.07	0.8	5
0.07	0.9	4
0.07	1	4



0.08	0.1	13
0.08	0.2	9
0.08	0.3	8
0.08	0.4	7
0.08	0.5	6
0.08	0.6	5
0.08	0.7	3
0.08	0.8	3
0.08	0.9	3
0.08	1	3



0.09	0.1	13
0.09	0.2	8
0.09	0.3	7
0.09	0.4	6
0.09	0.5	6
0.09	0.6	5
0.09	0.7	3
0.09	0.8	3
0.09	0.9	3
0.09	1	3



0.1	0.1	11
0.1	0.2	7
0.1	0.3	7
0.1	0.4	6
0.1	0.5	5
0.1	0.6	5
0.1	0.7	3
0.1	0.8	3
0.1	0.9	3
0.1	1	3



0.2	0.1	7
0.2	0.2	6
0.2	0.3	6
0.2	0.4	5
0.2	0.5	4
0.2	0.6	3
0.2	0.7	3
0.2	0.8	3
0.2	0.9	3
0.2	1	3
