0.005	0.1	117
0.005	0.2	99
0.005	0.3	96
0.005	0.4	95
0.005	0.5	95
0.005	0.6	95
0.005	0.7	95
0.005	0.8	95
0.005	0.9	95
0.005	1	95



0.01	0.1	5
0.01	0.2	4
0.01	0.3	3
0.01	0.4	3
0.01	0.5	2
0.01	0.6	2
0.01	0.7	2
0.01	0.8	2
0.01	0.9	1
0.01	1	1


0.02	0.1	5
0.02	0.2	3
0.02	0.3	3
0.02	0.4	1
0.02	0.5	1
0.02	0.6	1
0.02	0.7	1
0.02	0.8	1
0.02	0.9	1
0.02	1	1


0.03	0.1	5
0.03	0.2	3
0.03	0.3	1
0.03	0.4	1
0.03	0.5	1
0.03	0.6	1
0.03	0.7	1
0.03	0.8	1
0.03	0.9	1
0.03	1	1


0.04	0.1	4
0.04	0.2	3
0.04	0.3	1
0.04	0.4	1
0.04	0.5	1
0.04	0.6	1
0.04	0.7	1
0.04	0.8	1
0.04	0.9	1
0.04	1	1


0.05	0.1	5
0.05	0.2	4
0.05	0.3	2
0.05	0.4	2
0.05	0.5	2
0.05	0.6	2
0.05	0.7	1
0.05	0.8	1
0.05	0.9	1
0.05	1	1


0.06	0.1	5
0.06	0.2	4
0.06	0.3	3
0.06	0.4	3
0.06	0.5	2
0.06	0.6	2
0.06	0.7	1
0.06	0.8	1
0.06	0.9	1
0.06	1	1


0.07	0.1	6
0.07	0.2	4
0.07	0.3	3
0.07	0.4	3
0.07	0.5	2
0.07	0.6	2
0.07	0.7	1
0.07	0.8	1
0.07	0.9	1
0.07	1	1


0.08	0.1	5
0.08	0.2	3
0.08	0.3	3
0.08	0.4	3
0.08	0.5	2
0.08	0.6	2
0.08	0.7	1
0.08	0.8	1
0.08	0.9	1
0.08	1	1


0.09	0.1	5
0.09	0.2	3
0.09	0.3	3
0.09	0.4	3
0.09	0.5	2
0.09	0.6	2
0.09	0.7	1
0.09	0.8	1
0.09	0.9	1
0.09	1	1


0.1	0.1	4
0.1	0.2	3
0.1	0.3	3
0.1	0.4	3
0.1	0.5	2
0.1	0.6	2
0.1	0.7	1
0.1	0.8	1
0.1	0.9	1
0.1	1	1


0.2	0.1	2
0.2	0.2	2
0.2	0.3	1
0.2	0.4	1
0.2	0.5	1
0.2	0.6	1
0.2	0.7	1
0.2	0.8	1
0.2	0.9	1
0.2	1	1
