0.005	0.05	5
0.005	0.1	2
0.005	0.15	2
0.005	0.2	2
0.005	0.25	2
0.005	0.3	2
0.005	0.35	2
0.005	0.4	2
0.005	0.45	2
0.005	0.5	2
0.005	0.6	2
0.005	0.7	2
0.005	0.8	2
0.005	0.9	2
0.005	1	2



0.01	0.05	2
0.01	0.1	2
0.01	0.15	2
0.01	0.2	2
0.01	0.25	2
0.01	0.3	2
0.01	0.35	2
0.01	0.4	2
0.01	0.45	2
0.01	0.5	2
0.01	0.6	2
0.01	0.7	2
0.01	0.8	2
0.01	0.9	2
0.01	1	2



0.02	0.05	2
0.02	0.1	2
0.02	0.15	2
0.02	0.2	2
0.02	0.25	2
0.02	0.3	2
0.02	0.35	2
0.02	0.4	2
0.02	0.45	2
0.02	0.5	2
0.02	0.6	2
0.02	0.7	2
0.02	0.8	2
0.02	0.9	2
0.02	1	2



0.03	0.05	2
0.03	0.1	2
0.03	0.15	2
0.03	0.2	2
0.03	0.25	2
0.03	0.3	2
0.03	0.35	2
0.03	0.4	2
0.03	0.45	2
0.03	0.5	2
0.03	0.6	2
0.03	0.7	2
0.03	0.8	2
0.03	0.9	2
0.03	1	2



0.04	0.05	2
0.04	0.1	2
0.04	0.15	2
0.04	0.2	2
0.04	0.25	2
0.04	0.3	2
0.04	0.35	2
0.04	0.4	2
0.04	0.45	2
0.04	0.5	2
0.04	0.6	2
0.04	0.7	2
0.04	0.8	2
0.04	0.9	2
0.04	1	2




0.05	0.05	1
0.05	0.1	1
0.05	0.15	1
0.05	0.2	1
0.05	0.25	1
0.05	0.3	1
0.05	0.35	1
0.05	0.4	1
0.05	0.45	1
0.05	0.5	1
0.05	0.6	1
0.05	0.7	1
0.05	0.8	1
0.05	0.9	1
0.05	1	1




0.06	0.05	1
0.06	0.1	1
0.06	0.15	1
0.06	0.2	1
0.06	0.25	1
0.06	0.3	1
0.06	0.35	1
0.06	0.4	1
0.06	0.45	1
0.06	0.5	1
0.06	0.6	1
0.06	0.7	1
0.06	0.8	1
0.06	0.9	1
0.06	1	1




0.07	0.05	1
0.07	0.1	1
0.07	0.15	1
0.07	0.2	1
0.07	0.25	1
0.07	0.3	1
0.07	0.35	1
0.07	0.4	1
0.07	0.45	1
0.07	0.5	1
0.07	0.6	1
0.07	0.7	1
0.07	0.8	1
0.07	0.9	1
0.07	1	1




0.08	0.05	1
0.08	0.1	1
0.08	0.15	1
0.08	0.2	1
0.08	0.25	1
0.08	0.3	1
0.08	0.35	1
0.08	0.4	1
0.08	0.45	1
0.08	0.5	1
0.08	0.6	1
0.08	0.7	1
0.08	0.8	1
0.08	0.9	1
0.08	1	1




0.09	0.05	1
0.09	0.1	1
0.09	0.15	1
0.09	0.2	1
0.09	0.25	1
0.09	0.3	1
0.09	0.35	1
0.09	0.4	1
0.09	0.45	1
0.09	0.5	1
0.09	0.6	1
0.09	0.7	1
0.09	0.8	1
0.09	0.9	1
0.09	1	1




0.1	0.05	1
0.1	0.1	1
0.1	0.15	1
0.1	0.2	1
0.1	0.25	1
0.1	0.3	1
0.1	0.35	1
0.1	0.4	1
0.1	0.45	1
0.1	0.5	1
0.1	0.6	1
0.1	0.7	1
0.1	0.8	1
0.1	0.9	1
0.1	1	1




0.15	0.05	1
0.15	0.1	1
0.15	0.15	1
0.15	0.2	1
0.15	0.25	1
0.15	0.3	1
0.15	0.35	1
0.15	0.4	1
0.15	0.45	1
0.15	0.5	1
0.15	0.6	1
0.15	0.7	1
0.15	0.8	1
0.15	0.9	1
0.15	1	1




0.2	0.05	1
0.2	0.1	1
0.2	0.15	1
0.2	0.2	1
0.2	0.25	1 
